7523.814819084137	19178.603461186456	-1521.1578947368423
7523.814819084137	19178.695017611004	-1521.1578947368423
7523.814819084137	19178.786574035556	-1521.1578947368423
7523.814819084137	19178.878130460103	-1521.1578947368423
7523.814819084137	19178.969686884655	-1521.1578947368423
7523.814819084137	19179.061243309206	-1521.1578947368423
7523.814819084137	19179.152799733754	-1521.1578947368423
7523.814819084137	19179.244356158306	-1521.1578947368423
7523.814819084137	19179.335912582854	-1521.1578947368423
7523.814819084137	19179.427469007405	-1521.1578947368423
7523.814819084137	19179.519025431953	-1521.1578947368423
7523.814819084137	19179.610581856505	-1521.1578947368423
7523.814819084137	19179.702138281056	-1521.1578947368423
7523.814819084137	19179.793694705604	-1521.1578947368423
7523.814819084137	19179.885251130156	-1521.1578947368423
7523.814819084137	19179.976807554704	-1521.1578947368423
7523.814819084137	19180.068363979255	-1521.1578947368423
7523.814819084137	19180.159920403807	-1521.1578947368423
7523.814819084137	19180.251476828354	-1521.1578947368423
7523.814819084137	19180.343033252906	-1521.1578947368423
7523.814819084137	19180.434589677454	-1521.1578947368423
7523.814819084137	19180.526146102005	-1521.1578947368423
7523.814819084137	19180.617702526553	-1521.1578947368423
7523.814819084137	19180.709258951105	-1521.1578947368423
7523.814819084137	19180.800815375656	-1521.1578947368423
7523.814819084137	19180.892371800204	-1521.1578947368423
7523.814819084137	19180.983928224756	-1521.1578947368423
7523.814819084137	19181.075484649304	-1521.1578947368423
7523.814819084137	19181.167041073855	-1521.1578947368423
7523.814819084137	19181.258597498407	-1521.1578947368423
7523.814819084137	19181.350153922955	-1521.1578947368423
7523.814819084137	19181.441710347506	-1521.1578947368423
7523.814819084137	19181.533266772054	-1521.1578947368423
7523.814819084137	19181.624823196606	-1521.1578947368423
7523.814819084137	19181.716379621153	-1521.1578947368423
7523.814819084137	19181.807936045705	-885.6666666666667
7523.814819084137	19181.899492470257	-1297.8771929824563
7523.814819084137	19181.991048894804	-1521.1578947368423
7523.814819084137	19182.082605319356	-1521.1578947368423
7523.814819084137	19182.174161743904	-1521.1578947368423
7523.814819084137	19182.265718168455	-1521.1578947368423
7523.814819084137	19182.357274593007	-1521.1578947368423
7523.814819084137	19182.448831017555	-1521.1578947368423
7523.814819084137	19182.540387442106	-1521.1578947368423
7523.814819084137	19182.631943866654	-1306.4649122807018
7523.814819084137	19182.723500291206	-1521.1578947368423
7523.814819084137	19182.815056715757	-1521.1578947368423
7523.814819084137	19182.906613140305	-1521.1578947368423
7523.814819084137	19182.998169564857	-1521.1578947368423
7523.814819084137	19183.089725989405	-1521.1578947368423
7523.814819084137	19183.181282413956	-1521.1578947368423
7523.814819084137	19183.272838838504	-1521.1578947368423
7523.814819084137	19183.364395263055	-1521.1578947368423
7523.814819084137	19183.455951687607	-1521.1578947368423
7523.814819084137	19183.547508112155	-1521.1578947368423
7523.814819084137	19183.639064536706	-1521.1578947368423
7523.814819084137	19183.730620961254	-1521.1578947368423
7523.814819084137	19183.822177385806	-1521.1578947368423
7523.814819084137	19183.913733810357	-1521.1578947368423
7523.814819084137	19184.005290234905	-1521.1578947368423
7523.814819084137	19184.096846659457	-1521.1578947368423
7523.814819084137	19184.188403084005	-1521.1578947368423
7523.814819084137	19184.279959508556	-1521.1578947368423
7523.814819084137	19184.371515933104	-1521.1578947368423
7523.814819084137	19184.463072357656	-1521.1578947368423
7523.814819084137	19184.554628782207	-1521.1578947368423
7523.814819084137	19184.646185206755	-1521.1578947368423
7523.814819084137	19184.737741631307	-1521.1578947368423
7523.814819084137	19184.829298055854	-1521.1578947368423
7523.814819084137	19184.920854480406	-1521.1578947368423
7523.814819084137	19185.012410904958	-1521.1578947368423
7523.814819084137	19185.103967329505	-1521.1578947368423
7523.814819084137	19185.195523754057	-1521.1578947368423
7523.814819084137	19185.287080178605	-1521.1578947368423
7523.814819084137	19185.378636603156	-1521.1578947368423
7523.814819084137	19185.470193027704	-1521.1578947368423
7523.814819084137	19185.561749452256	-1521.1578947368423
7523.814819084137	19185.653305876807	-1521.1578947368423
7523.814819084137	19185.744862301355	-1521.1578947368423
7523.814819084137	19185.836418725907	-1521.1578947368423
7523.814819084137	19185.927975150455	-1521.1578947368423
7523.814819084137	19186.019531575006	-1521.1578947368423
7523.814819084137	19186.111087999558	-1521.1578947368423
7523.814819084137	19186.202644424106	-1521.1578947368423
7523.814819084137	19186.294200848657	-1521.1578947368423
7523.814819084137	19186.385757273205	-1521.1578947368423
7523.814819084137	19186.477313697756	-1521.1578947368423
7523.814819084137	19186.568870122304	-1521.1578947368423
7523.814819084137	19186.660426546856	-1521.1578947368423
7523.814819084137	19186.751982971407	-1521.1578947368423
7523.814819084137	19186.843539395955	-1521.1578947368423
7523.814819084137	19186.935095820507	-1521.1578947368423
7523.814819084137	19187.026652245055	-1521.1578947368423
7523.814819084137	19187.118208669606	-1521.1578947368423
7523.814819084137	19187.209765094158	-1521.1578947368423
7523.814819084137	19187.301321518706	-1521.1578947368423
7523.814819084137	19187.392877943257	-1521.1578947368423
7523.814819084137	19187.484434367805	-1521.1578947368423
